week,slot_number,brand,recipe_title,person_size,calories,grams
2026-W30,36,HelloFresh,Put Your Feet Up Goan Style Chicken Traybake,2,3270,585.5
2026-W30,37,HelloFresh,Speedy Peri Peri Chicken Thighs and Spiced Chickpeas,2,3958,709.8
2026-W30,38,HelloFresh,Speedy Beef and Red Wine Open Pie,2,2345,589.5
2026-W30,39,HelloFresh,Easy Peasy Chorizo Linguine,2,3316,336.2
2026-W30,40,HelloFresh,Chorizo and Yellow Courgette Pan-Fried Gnocchi,2,2902,609.5
2026-W30,41,HelloFresh,Build Your Own: Asian Style Crispy Chicken & Rice,2,3653,654.3
2026-W30,42,HelloFresh,Swedish Style Creamy Dill Chicken,2,2905,674.3
2026-W30,43,HelloFresh,Air Fryer Miso Peanut Chicken Udon Noodles,2,3102,573.5
2026-W30,44,HelloFresh,West African Style Air Fryer Beef Skewers,2,3023,500.8
2026-W30,45,HelloFresh,Air Fryer Peri Peri Pork Steak and Herby Potatoes,2,2307,486.7
2026-W30,46,HelloFresh,Yi Mein Inspired Longevity Noodles,2,2101,355.5
2026-W30,47,HelloFresh,Speedy Chipotle Bean Chilli,2,3191,697.5
2026-W30,48,HelloFresh,"Warming Ginger, Cauliflower and Coconut Bowl",2,2778,584.5
2026-W30,49,HelloFresh,Spinach and Ricotta Tortelloni in Spicy Cajun Sauce,2,2980,467.3
2026-W30,50,HelloFresh,Harissa Butternut Squash Tacos,2,3643,763.2
2026-W30,51,HelloFresh,Halloumi Thai Red Style Curry,2,3591,438.2
2026-W30,52,HelloFresh,Summer Bean Ratatouille and Rice,2,2573,744.5
2026-W30,53,HelloFresh,Indonesian Style Spiced Tofu in Sweet Hoisin Sauce,2,3540,627.8
2026-W30,54,HelloFresh,Peri Peri Meat-Free Cheeseburger Inspired Bowl,2,2408,514.8
2026-W30,55,HelloFresh,"Earthy Truffle Mushroom, Spinach and Filo Pie",2,2567,650
2026-W30,56,HelloFresh,Quick Curried Roasted Chickpea Salad,2,2238,395.5
2026-W30,57,HelloFresh,Bulgogi Chicken Stir-Fry,2,2194,402.5
2026-W30,58,HelloFresh,"Speedy Ginger, Lime and Garlic Coconut Chicken",2,2682,449.5
2026-W30,59,HelloFresh,Peri Peri Chicken and Chips,2,2375,549.3
2026-W30,60,HelloFresh,Middle Eastern Style Lamb Meatballs in Cherry Sauce,2,2434,604.3
2026-W30,61,HelloFresh,Cured Ham Tortelloni in Veggie 'Nduja Sauce,2,2227,427
2026-W30,62,HelloFresh,Greek Style Lemon and Herb Chicken Salad,2,2677,543
2026-W30,63,HelloFresh,Lamb Rogan Josh Pilaf,2,2658,442.5
2026-W30,64,HelloFresh,Lemon and Herb Barramundi in Garlic Butter,2,2290,633.3
2026-W30,65,HelloFresh,Cajun Spiced Chicken and Chive Dressing,2,2529,531.3
2026-W30,66,HelloFresh,"Red Wine, Mushroom and Beef Rigatoni",2,3231,518.8
2026-W30,67,HelloFresh,Pesto Chicken Traybake and Garlic Rice,2,2789,560.4
2026-W30,68,HelloFresh,Mexican Style Chicken and Charred Veg Salad,2,2962,499.8
2026-W30,69,HelloFresh,Quick Beef & Bean Chilli,2,3806,774.5
2026-W30,70,HelloFresh,Warm Cajun Spiced Sweet Potato Salad,2,2943,601.5
2026-W30,71,HelloFresh,Korma Baked Basa and Chips,2,2641,578.5
2026-W30,72,HelloFresh,Curried Chicken Thigh Traybake,2,3684,721.5
2026-W30,73,HelloFresh,Loaded Beef Chilli Nachos,2,3955,537
2026-W30,74,HelloFresh,Crispy Serrano Caprese Bruschetta,2,2021,416
2026-W30,75,HelloFresh,Marry Me Chicken,2,2536,626
2026-W30,76,HelloFresh,Chicken in Creamy Tarragon Sauce,2,2294,601.3
2026-W30,77,HelloFresh,"Banging Bacon, Mustard and Mushroom Pie",2,2613,718
2026-W30,78,HelloFresh,Cheeseburger Inspired Beef Quesadillas Rapidas,2,4021,493
2026-W30,79,HelloFresh,Buffalo Style Chicken Salad,2,2825,483.8
2026-W30,80,HelloFresh,Cumberland Sausages in Mustard Cream Sauce,2,3208,766.9
2026-W31,1,HelloFresh,Crispy Chicken Goujons and Cheesy Wedges,2,3003,566
2026-W31,2,HelloFresh,Speedy Cajun Beef and Pork Pepper Rigatoni,2,3630,519.2
2026-W31,3,HelloFresh,Mexican Style Cheesy Pork Nachos Rapidos,2,4445,678.5
2026-W31,4,HelloFresh,Beef Cheeseburger Inspired Tacos,2,3488,675.7
2026-W31,5,HelloFresh,Spiced Pork Pilaf and Mango Chutney,2,3717,673.5
2026-W31,6,HelloFresh,Roasted Vegetable Lasagne,2,3031,607.3
2026-W31,7,HelloFresh,Build Your Own: Cheesy Baked Potato Bar,2,3352,589.5
2026-W31,8,HelloFresh,Family Favourite Chicken Milanese and Cheesy Chips,2,3077,693.8
2026-W31,9,HelloFresh,"Chorizo Pizza Pinwheels, Wedges and Aioli Dip",2,5813,680.4
2026-W31,10,HelloFresh,Naked Spiced Lamb Kofta Kebab Salad,2,2639,485.8
2026-W31,11,HelloFresh,Chermoula Baked Chicken Thighs,2,3057,571.3
2026-W31,12,HelloFresh,Spiced Pork Meatballs in Harissa & Garlic Sauce,2,3291,670.3
2026-W31,13,HelloFresh,Middle Eastern Inspired Beef Tagine,2,3201,694.5
2026-W31,14,HelloFresh,Chermoula Chicken Loaded Naan,2,4076,461.8
2026-W31,15,HelloFresh,Middle Eastern Style Roasted Butternut Squash Bowl,2,3209,546.5
2026-W31,16,HelloFresh,Spiced Chicken & Yellow Courgette Loaded Naans,2,3858,654.5
2026-W31,17,HelloFresh,"Chorizo, Summer Bean and Blistered Tomato Macaroni",2,2812,311.3
2026-W31,18,HelloFresh,Fuss-Free Teriyaki Chicken Traybake,2,2505,515.2
2026-W31,19,HelloFresh,Thyme Chicken and Gravy Midweek Roast,2,3082,968.3
2026-W31,20,HelloFresh,"Miso, Green Chilli and Yellow Courgette Rigatoni",2,3388,711.7
2026-W31,21,HelloFresh,Sticky Spiced Onion & Summer Bean Braise on Bulgur,2,2541,519.5
2026-W31,22,HelloFresh,21 Day Aged Rump Steak and Cheesy Garlic Mash,2,3344,843.5
2026-W31,23,HelloFresh,Garlic Butter Lamb Steaks,2,2845,666.5
2026-W31,24,HelloFresh,BBQ Pulled Duck Burger,2,5296,708
2026-W31,25,HelloFresh,Super Quick Tandoori Salmon,2,3003,515.5
2026-W31,26,HelloFresh,Smørrebrød Inspired Smoked Salmon Open Sandos,2,2781,567
2026-W31,27,HelloFresh,Crispy Fish Fillet Burger and Chips,2,3968,700.5
2026-W31,28,HelloFresh,Fragrant Teriyaki Prawn Stir-Fry,2,1867,395
2026-W31,29,HelloFresh,Chermoula Spiced Beef and Pearl Couscous Bowl,2,2715,474.5
2026-W31,30,HelloFresh,Mediterranean Style Chicken Cassoulet,2,2224,622
2026-W31,31,HelloFresh,Super Quick Chorizo and Bean Stew,2,2299,540.9
2026-W31,32,HelloFresh,Fragrant Red Thai Style Chicken Noodle Laksa,2,2730,553.5
2026-W31,33,HelloFresh,Tex-Mex Style Smoky Chicken Couscous Bowl,2,2610,593.8
2026-W31,34,HelloFresh,Pronto Spiced Ham Tortelloni,2,2864,499.3
2026-W31,35,HelloFresh,Honey Glazed Sausage Bake and Bravas Inspired Sauce,2,2960,663.9
2026-W31,36,HelloFresh,Thai Green Style Chicken Curry,2,2648,434.2
2026-W31,37,HelloFresh,Harissa Chicken Loaded Naans,2,2652,403.8
2026-W31,38,HelloFresh,Super Quick Beef Cheeseburger Inspired Rice Bowl,2,3195,400.8
2026-W31,39,HelloFresh,Speedy Thai Inspired Pork Noodles,2,3020,408.2
2026-W31,40,HelloFresh,Quick Fragrant Pork and Mushroom Stir-Fry,2,2786,356
2026-W31,41,HelloFresh,General Tso's Inspired Chicken,2,3810,531.5
2026-W31,42,HelloFresh,Quick Chicken and Pesto Cream Sauce,2,3280,722.5
2026-W31,43,HelloFresh,Air Fryer Cheesy Chicken Parmigiana Burger,2,3400,519.3
2026-W31,44,HelloFresh,Air Fryer Sweet Chilli Pork Steaks,2,2484,590
2026-W31,45,HelloFresh,Air Fryer Smoky Cherry Glazed Pork Meatballs,2,3177,520.3
2026-W31,46,HelloFresh,Red Thai Style Curry and Vegetable Gyozas,2,2996,462.7
2026-W31,47,HelloFresh,Umami Miso Mushroom Rigatoni,2,3199,400.5
2026-W31,48,HelloFresh,Oh So Speedy Pearl Couscous & Chickpea Minestrone,2,3534,631.3
2026-W31,49,HelloFresh,Creamy Chickpea Korma,2,3407,487.5
2026-W31,50,HelloFresh,"Caramelised Onion, Cheddar and Roasted Pepper Tart",2,4692,503.5
2026-W31,51,HelloFresh,Hot & Spicy Halloumi and Chilli-Tomato Relish,2,3654,641
2026-W31,52,HelloFresh,Classic Meat-Free Mince Spag Bol,2,2878,503.9
2026-W31,53,HelloFresh,Crispy Tofu Katsu Curry Tacos,2,4116,733
2026-W31,54,HelloFresh,Super Cheesy Burrata and Harissa Naanizza,2,4278,682.5
2026-W31,55,HelloFresh,Romesco Roasted Cauliflower Salad,2,2613,610.4
2026-W31,56,HelloFresh,Cheesy Veggie Lentil Ragu Stuffed Pepper,2,2392,680.3
2026-W31,57,HelloFresh,One Pot Ginger and Lime Chicken Noodle Soup,2,2244,683.2
2026-W31,58,HelloFresh,Quick Spicy Chicken and Pepper Bulgur,2,2268,481.8
2026-W31,59,HelloFresh,Chermoula Chicken and Warm Panzanella Pasta Salad,2,2641,419.5
2026-W31,60,HelloFresh,Chilli Beef Burrito Bowl,2,2619,697.1
2026-W31,61,HelloFresh,Baked Pork and Apple Meatballs,2,2686,597.6
2026-W31,62,HelloFresh,Hot Honey Spiced Chicken Thighs,2,2666,552.6
2026-W31,63,HelloFresh,Peri Peri Chicken in Creamy Spiced Ricotta Sauce,2,2447,665.8
2026-W31,64,HelloFresh,Cajun Spiced Basa and Parsley Dressing,2,1877,479.3
2026-W31,65,HelloFresh,Pan-Fried Garlic Butter Chicken Thighs,2,3349,604.9
2026-W31,66,HelloFresh,North Indian Inspired Beef and Spinach Curry,2,2486,612
2026-W31,67,HelloFresh,Fragrant Lamb Noodle Stir-Fry,2,2314,477.8
2026-W31,68,HelloFresh,Chicken Gyros Inspired Bulgur Bowl,2,2717,507
2026-W31,69,HelloFresh,Protein-Packed Shredded Satay Chicken Noodles,2,3250,512.8
2026-W31,70,HelloFresh,Chipotle Black Bean Enchiladas,2,3217,546
2026-W31,71,HelloFresh,Korma Baked Basa and Chips,2,2641,578.5
2026-W31,72,HelloFresh,Curried Chicken Thigh Traybake,2,3684,721.5
2026-W31,73,HelloFresh,Loaded Beef Chilli Nachos,2,3955,537
2026-W31,74,HelloFresh,Crispy Serrano Caprese Bruschetta,2,2021,416
2026-W31,75,HelloFresh,Marry Me Chicken,2,2536,626
2026-W31,76,HelloFresh,Chicken in Creamy Tarragon Sauce,2,2294,601.3
2026-W31,77,HelloFresh,"Banging Bacon, Mustard and Mushroom Pie",2,2613,718
2026-W31,78,HelloFresh,Cheeseburger Inspired Beef Quesadillas Rapidas,2,4021,493
2026-W31,79,HelloFresh,Buffalo Style Chicken Salad,2,2825,483.8
2026-W31,80,HelloFresh,Cumberland Sausages in Mustard Cream Sauce,2,3208,766.9
2026-W32,1,HelloFresh,Family Favourite Tandoori Chicken Masala,2,3186,441.3
2026-W32,2,HelloFresh,Argentinian Style Cheesy Beef and Pork Empanadas,2,4929,563.8
2026-W32,3,HelloFresh,Cosy Sausages in Mushroom Sauce,2,2496,714
2026-W32,4,HelloFresh,"Chorizo, Pepper and Sweetcorn Naanizza",2,3497,431
2026-W32,5,HelloFresh,Sweet and Sticky Chicken on Rice,2,3390,695
2026-W32,6,HelloFresh,Mixed Bean Loaded Fries,2,3130,873.5
2026-W32,7,HelloFresh,"Build Your Own: Fried Chicken Bao, Wedges and Salad",2,3897,806.8
2026-W32,8,HelloFresh,Family Favourite Hoisin Beef Noodle Stir-Fry,2,2725,457.8
2026-W32,9,HelloFresh,Cheesy Peri Peri Chicken Tacos and Chips,2,3344,640.2
2026-W32,10,HelloFresh,Hot Honey Chicken Wings and Ranch Drizzle,2,3300,592.8
2026-W32,11,HelloFresh,Pollo Guisado En Coco Y Aji Criollo,2,4225,854.5
2026-W32,12,HelloFresh,Pork Steak and Chorrillana Style Sauce,2,2310,569.3
2026-W32,13,HelloFresh,Chilean Chorrillana Inspired Beef Loaded Fries,2,3856,886.5
2026-W32,14,HelloFresh,Brazilian Style Spiced Chorizo and Black Bean Tacos,2,3866,573.3
2026-W32,15,HelloFresh,Argentinian Humita Inspired Corn Empanadas,2,4500,525.7
2026-W32,16,HelloFresh,Spiced Chicken and Provençal Style Radish Salad,2,2661,607
2026-W32,17,HelloFresh,Chorizo Elotes Style Loaded Corn on the Cob,2,2694,588.8
2026-W32,18,HelloFresh,Spiced Chicken and Caramelised Onion Couscous Salad,2,2915,469.3
2026-W32,19,HelloFresh,Chermoula Chicken and Sour Cherry Cabbage Bulgur,2,3649,557.5
2026-W32,20,HelloFresh,Miso Radish Rainbow Bowl,2,3476,702.5
2026-W32,21,HelloFresh,Spicy Cajun Corn on the Cob Chowder,2,2784,848.3
2026-W32,22,HelloFresh,21 Day Aged Rump Steak and Caesar Style Salad,2,2461,485.8
2026-W32,23,HelloFresh,Sriracha Pork Belly and Easy Sesame Fried Rice,2,3257,507
2026-W32,24,HelloFresh,Lamb Steak in Lemon-Garlic Butter,2,2284,541.9
2026-W32,25,HelloFresh,Hot Honey Baked Salmon,2,3288,499.5
2026-W32,26,HelloFresh,Lemon-Herb Salmon and Caramelised Onion Dauphinoise,2,4044,674.3
2026-W32,27,HelloFresh,"Lemon, Parsley and White Wine Moules Frites",2,2692,659.3
2026-W32,28,HelloFresh,Brazilian Style Coconut Prawn Moqueca,2,2273,503.3
2026-W32,29,HelloFresh,One Pan Gochujang Beef Udon,2,2090,460
2026-W32,30,HelloFresh,Honey Garlic Chicken Loaded Naan,2,2678,504.5
2026-W32,31,HelloFresh,Super Quick Spicy Middle Eastern Style Chicken,2,4039,581.8
2026-W32,32,HelloFresh,Easy Peasy Chipotle Pork and Veg Chilli,2,3589,534
2026-W32,33,HelloFresh,Easy Peasy Teriyaki Sambal Chicken,2,2297,436.8
2026-W32,34,HelloFresh,Easy Peasy Pork and Mushroom Stir-Fry,2,2804,361.3
2026-W32,35,HelloFresh,Cosy Sausage Traybake and Cheesy Wedges,2,2767,701.9
2026-W32,36,HelloFresh,Fuss-Free Tandoori Inspired Chicken Traybake,2,3250,693.5
2026-W32,37,HelloFresh,Indonesian Style Peanut Chicken Salad,2,2646,512.1
2026-W32,38,HelloFresh,Beef Cheeseburger Inspired Quesadillas,2,3422,482.3
2026-W32,39,HelloFresh,Brilliant Bacon Linguine Alfredo,2,3435,353.9
2026-W32,40,HelloFresh,Creamy Cajun Chicken Penne,2,2923,493.8
2026-W32,41,HelloFresh,Roasted Chicken Thighs and Cheesy Leek Sauce,2,3296,657.9
2026-W32,42,HelloFresh,One Pan Ginger Hoisin Pork Udon,2,2463,410.5
2026-W32,43,HelloFresh,Air Fryer Chettinad Style Spiced Chicken Skewers,2,3398,599.5
2026-W32,44,HelloFresh,Air Fryer Cheesy Mini Sausage Burritos and Wedges,2,4849,786.3
2026-W32,45,HelloFresh,Air Fryer Chermoula Beef Koftas,2,2722,620
2026-W32,46,HelloFresh,Quick Roasted Broccoli Blue Cheese Salad,2,1919,501
2026-W32,47,HelloFresh,Speedy Creamy Brazilian Style Chickpeas,2,2785,646.3
2026-W32,48,HelloFresh,Creamy Gochujang Spinach & Ricotta Tortelloni,2,3063,449.5
2026-W32,49,HelloFresh,Double Cheese Harissa Pasta Bake,2,3380,464
2026-W32,50,HelloFresh,Mediterranean Style Avocado & Pepper Salad,2,2604,551.4
2026-W32,51,HelloFresh,Glazed Halloumi and Veg Loaded Harissa Bulgur Bowl,2,3757,534.5
2026-W32,52,HelloFresh,"Creamy Sun-Dried Tomato, Spinach and Leek Penne",2,2799,557.5
2026-W32,53,HelloFresh,Korean Inspired Bulgogi Tofu Rice Bowl,2,2942,642.5
2026-W32,54,HelloFresh,Meat-Free Mince Chilli non Carne Loaded Rice Bowl,2,3995,824.5
2026-W32,55,HelloFresh,Shimeji Mushroom Topped Egg Fried Rice,2,2455,534.5
2026-W32,56,HelloFresh,North Indian Style Roasted Cauliflower & Lentil Dal,2,1837,583.5
2026-W32,57,HelloFresh,Easy Hoisin Chicken Noodles,2,2178,401
2026-W32,58,HelloFresh,Sour Cherry Chicken on Jewelled Pearl Couscous,2,2669,590.2
2026-W32,59,HelloFresh,Chipotle Chicken Fajita Traybake,2,2081,521.3
2026-W32,60,HelloFresh,Speedy Middle Eastern Inspired Harissa Lamb,2,2700,629.5
2026-W32,61,HelloFresh,"Stovetop Bacon, Mushroom and White Wine Risotto",2,2502,783.8
2026-W32,62,HelloFresh,Caribbean Jerk Inspired Chicken Traybake,2,2251,577.3
2026-W32,63,HelloFresh,Roasted Chicken Breast in Hoisin Plum Sauce,2,2577,700.5
2026-W32,64,HelloFresh,Central American Style Crumbed Barramundi,2,2439,617.4
2026-W32,65,HelloFresh,Spiced Chicken and Pepper Fajita Style Bowl,2,2781,688.3
2026-W32,66,HelloFresh,Super Quick Easy Spaghetti Beef Ragu,2,3062,470.9
2026-W32,67,HelloFresh,Quick Brazilian Style Roast Chicken and Chickpeas,2,2908,713.3
2026-W32,68,HelloFresh,Peri Peri Spiced Chicken and Chips,2,3058,607.3
2026-W32,69,HelloFresh,Pork Steak and Green Masala Braised Chickpeas,2,3243,574.5
2026-W32,70,HelloFresh,Pesto Orzo and Roasted Chickpea Salad,2,3474,386.5
2026-W32,71,HelloFresh,Korma Baked Basa and Chips,2,2641,578.5
2026-W32,72,HelloFresh,Curried Chicken Thigh Traybake,2,3684,721.5
2026-W32,73,HelloFresh,Loaded Beef Chilli Nachos,2,3955,537
2026-W32,74,HelloFresh,Crispy Serrano Caprese Bruschetta,2,2021,416
2026-W32,75,HelloFresh,Marry Me Chicken,2,2536,626
2026-W32,76,HelloFresh,Chicken in Creamy Tarragon Sauce,2,2294,601.3
2026-W32,77,HelloFresh,"Banging Bacon, Mustard and Mushroom Pie",2,2613,718
2026-W32,78,HelloFresh,Cheeseburger Inspired Beef Quesadillas Rapidas,2,4021,493
2026-W32,79,HelloFresh,Buffalo Style Chicken Salad,2,2825,483.8
2026-W32,80,HelloFresh,Cumberland Sausages in Mustard Cream Sauce,2,3208,766.9
2026-W33,1,HelloFresh,Indonesian Style Coconut Chicken Curry,2,2660,593
2026-W33,2,HelloFresh,Beef and Pork Hachis Parmentier,2,2752,630.5
2026-W33,3,HelloFresh,Crispy Serrano Ham Topped Pesto Penne,2,2868,307.5
2026-W33,4,HelloFresh,Easy Chicken à la Normande,2,4188,750.5
2026-W33,5,HelloFresh,BBQ Glazed Hot Dogs and Wedges,2,3347,512
2026-W33,6,HelloFresh,Roasted Vegetable Lasagne,2,3066,609.8
2026-W33,7,HelloFresh,Build Your Own: Crispy Chicken Goujons Feast,2,3309,745.8
2026-W33,8,HelloFresh,Family Favourite Mexican Style Pork Meatball Bowl,2,3797,596.3
2026-W33,9,HelloFresh,South Carolina Style BBQ Beef Quesadillas and Chips,2,4539,656.8
2026-W33,10,HelloFresh,Coronation Chicken Puff Pastry Pie,2,4149,741.3
2026-W33,11,HelloFresh,Caribbean Style Jerk and Pineapple Crispy Chicken,2,3461,692.3
2026-W33,12,HelloFresh,Pork Steak and Martinique Style Chien Sauce,2,2902,581.3
2026-W33,13,HelloFresh,Brazilian Style Beef Skewers & Green Chilli Yoghurt,2,2993,576
2026-W33,14,HelloFresh,Central American Inspired Bacon and Black Bean Stew,2,3279,873.8
2026-W33,15,HelloFresh,Bolivian Sopa de Mani Inspired Peanut Soup,2,3465,701.3
2026-W33,16,HelloFresh,Pork Steak and Herby Salsa Verde,2,2236,549.5
2026-W33,17,HelloFresh,Amarillo Chilli Pork Steaks & Garlic Corn on the Cob,2,2936,554
2026-W33,18,HelloFresh,Mango-Jerk Chicken Sandwich,2,3372,550
2026-W33,19,HelloFresh,Crispy Lemongrass and Coconut Chicken,2,3936,592.4
2026-W33,20,HelloFresh,Honey Mustard Roasted Radish Gyros Style Flatbreads,2,2426,530
2026-W33,21,HelloFresh,Mexican Inspired Veggie Small Plates,2,2662,729.8
2026-W33,22,HelloFresh,Korean Inspired Rump Steak Ramyeon,2,2813,717.5
2026-W33,23,HelloFresh,Chipotle Pork Belly Tacos and Pineapple Chutney,2,4743,639
2026-W33,24,HelloFresh,Seared Lamb Steak on West African Style Spiced Rice,2,2631,605
2026-W33,25,HelloFresh,Lemon Salmon in Creamy Mushroom & Dill Sauce,2,2530,604
2026-W33,26,HelloFresh,Lebanese Inspired Sayadieh Fish and Rice,2,2657,605.9
2026-W33,27,HelloFresh,Jamaican Style Escovitch Fish,2,2370,646.7
2026-W33,28,HelloFresh,Chipotle-Mango Prawn Bulgur Bowl,2,2107,588.8
2026-W33,29,HelloFresh,Chermoula Beef Loaded Naan,2,3286,517.5
2026-W33,30,HelloFresh,Spicy Pasanda Chicken Thigh Curry,2,3643,522
2026-W33,31,HelloFresh,Easy Peasy Greek Style Chicken Bowl,2,4651,579.5
2026-W33,32,HelloFresh,Super Quick Curried Beef Couscous Bowl,2,2866,582.5
2026-W33,33,HelloFresh,Easy Peasy Harissa Chicken Spaghetti,2,3392,486
2026-W33,34,HelloFresh,One Pan Spiced Teriyaki Beef Udon,2,2346,437.5
2026-W33,35,HelloFresh,Greek Style Pork and Olive Ragu,2,3933,504.9
2026-W33,36,HelloFresh,One Pot Tuscan Inspired Creamy Pulled Chicken Stew,2,3979,680.3
2026-W33,37,HelloFresh,Fast Fragrant Vietnamese Style Chicken Salad,2,2636,435
2026-W33,38,HelloFresh,Middle Eastern Inspired Sticky Beef,2,2575,544.5
2026-W33,39,HelloFresh,Tex-Mex Style Pork Mince Tacos,2,3944,542.8
2026-W33,40,HelloFresh,Dry Laksa Goreng Style Chicken Noodles,2,4081,577
2026-W33,41,HelloFresh,Creamy Chicken and Mediterranean Style Veg Soup,2,3701,705
2026-W33,42,HelloFresh,Creamy Tomato 'Nduja and Red Pepper Ravioli,2,2580,498.5
2026-W33,43,HelloFresh,Air Fryer Tonkatsu Pork & XO Sauce Bento Style Bowl,2,4095,405.3
2026-W33,44,HelloFresh,Air Fryer Chicken Katsu Tenders,2,3303,659
2026-W33,45,HelloFresh,Air Fryer Chipotle Beef Meatball Burrito Bowl,2,3139,684.5
2026-W33,46,HelloFresh,Cashew Curried Chickpea Couscous Bowl,2,2958,640
2026-W33,47,HelloFresh,15 Minute Creamy Truffle Mushroom Spaghetti,2,3211,394.5
2026-W33,48,HelloFresh,Middle Eastern Inspired Cheesy Harissa Naanizza,2,3244,471
2026-W33,49,HelloFresh,Thai Style Peanut and Sweet Potato Salad,2,3007,579.5
2026-W33,50,HelloFresh,Quick Cheesy Harissa Chickpea Taquitos,2,4650,625.5
2026-W33,51,HelloFresh,Spiced Hot Honey Halloumi and Spiced Corn Rice,2,4257,524.5
2026-W33,52,HelloFresh,Falafel and Greek Style Yoghurt Bulgur Bowl,2,2686,497.5
2026-W33,53,HelloFresh,Goan Style Spiced Coconut Tofu Bowl,2,3258,574.5
2026-W33,54,HelloFresh,Ready to Roll Truffled Mushroom Pizza Bianca,2,4094,394.5
2026-W33,55,HelloFresh,Speedy Shimeji Mushroom Noodle Stir-Fry,2,1668,415.5
2026-W33,56,HelloFresh,Vibrant Veggie Burrito Bowl,2,2634,659.5
2026-W33,57,HelloFresh,Cantonese Style Chicken Stir-Fry,2,2057,417.5
2026-W33,58,HelloFresh,Central American Style Ranch Chicken Salad,2,2428,383.7
2026-W33,59,HelloFresh,Quick Greek Style Oregano Chicken Pasta Salad,2,2303,433.5
2026-W33,60,HelloFresh,Quick Teriyaki Beef Noodles,2,2372,382.5
2026-W33,61,HelloFresh,Banging Bangers and Garlic Mash,2,2317,694
2026-W33,62,HelloFresh,Butterflied Chicken and Passion Fruit Hot Sauce,2,2363,591
2026-W33,63,HelloFresh,Speedy Hot Sauce One Pan Chicken Udon,2,2067,435
2026-W33,64,HelloFresh,Spiced Barramundi and Parsley Gremolata,2,1811,458.8
2026-W33,65,HelloFresh,"Jerk, Coconut and Guinness® Chicken Thighs",2,4339,832
2026-W33,66,HelloFresh,No-Chop Bolognese and Fresh Tagliatelle,2,3107,575.2
2026-W33,67,HelloFresh,Curry Spiced Chicken Breast,2,2600,548.3
2026-W33,68,HelloFresh,Honey Sesame Pork Noodle Stir-Fry,2,2976,376.3
2026-W33,69,HelloFresh,Crispy Skinned Spiced Chicken in Peanut XO Sauce,2,3493,614.6
2026-W33,70,HelloFresh,Charred Courgette & Creamy Tomato Butter Beans,2,2365,654.5
2026-W33,71,HelloFresh,Korma Baked Basa and Chips,2,2641,578.5
2026-W33,72,HelloFresh,Curried Chicken Thigh Traybake,2,3684,721.5
2026-W33,73,HelloFresh,Loaded Beef Chilli Nachos,2,3955,537
2026-W33,74,HelloFresh,Crispy Serrano Caprese Bruschetta,2,2021,416
2026-W33,75,HelloFresh,Marry Me Chicken,2,2536,626
2026-W33,76,HelloFresh,Chicken in Creamy Tarragon Sauce,2,2294,601.3
2026-W33,77,HelloFresh,"Banging Bacon, Mustard and Mushroom Pie",2,2613,718
2026-W33,78,HelloFresh,Cheeseburger Inspired Beef Quesadillas Rapidas,2,4021,493
2026-W33,79,HelloFresh,Buffalo Style Chicken Salad,2,2825,483.8
2026-W33,80,HelloFresh,Cumberland Sausages in Mustard Cream Sauce,2,3208,766.9
2026-W34,1,HelloFresh,Presto Pesto Chicken and Leek Penne,2,3937,492.5
2026-W34,2,HelloFresh,Korean Style Gochujang Beef and Pork Bibimbap,2,2976,587
2026-W34,3,HelloFresh,Cheesy Loaded Hot Dogs and Paprika Wedges,2,3843,581.4
2026-W34,4,HelloFresh,"Sweet Chilli, Lime and Peanut Beef Noodles",2,2882,499.5
2026-W34,5,HelloFresh,Crispy Breaded Chicken and Korma Sauce,2,3408,659
2026-W34,6,HelloFresh,Sticky Sweet Chilli Halloumi Burger,2,4318,646.5
2026-W34,7,HelloFresh,Teriyaki Chicken Tacos and Chips,2,3177,585.9
2026-W34,8,HelloFresh,Family Favourite Quick Chicken and Pesto Orzotto,2,5292,762.7
2026-W34,9,HelloFresh,Creamy Chicken Curry and Rice,2,3441,695
2026-W34,10,HelloFresh,Chorizo and Mozzarella Gnocchi,2,2509,513.8
2026-W34,11,HelloFresh,One Pot Caribbean Style Jerk Chicken and Rice,2,2755,487
2026-W34,12,HelloFresh,Pork Steak and Chorrillana Style Sauce,2,2310,569.3
2026-W34,13,HelloFresh,Escondidinho de Carne,2,3362,852.3
2026-W34,14,HelloFresh,Brazilian Style Spiced Chorizo and Black Bean Tacos,2,3866,573.3
2026-W34,15,HelloFresh,Brazilian Feijoada Inspired Veggie Bean Pockets,2,3727,703.2
2026-W34,16,HelloFresh,Spiced Chicken and Provençal Style Radish Salad,2,2661,607
2026-W34,17,HelloFresh,Chorizo Elotes Style Loaded Corn on the Cob,2,2694,588.8
2026-W34,18,HelloFresh,Spicy Middle Eastern Style Lamb Meatball Sub,2,3585,613.3
2026-W34,19,HelloFresh,Sticky Curried Mango Chutney Chicken Wings,2,3348,626.5
2026-W34,20,HelloFresh,Miso Radish Rainbow Bowl,2,3473,702.5
2026-W34,21,HelloFresh,Spicy Cajun Corn on the Cob Chowder,2,2784,848.3
2026-W34,22,HelloFresh,21 Day Aged Rump Steak and Oregano Roast Potatoes,2,2779,570.8
2026-W34,23,HelloFresh,Honey-Miso Confit Duck Rice Bowl,2,4543,689.5
2026-W34,24,HelloFresh,Thai Style Pork Belly Noodles,2,2540,446.3
