week,slot_number,recipe_nk,recipe_title,total_kcal,total_grammage,kcal_net_pantry,grammage_net_pantry
2026-W31,47,ae69c92e-7b88-432b-9036-fe441f5eda4a,Umami Miso Mushroom Rigatoni,764.5793499043976,400.5,692.8793499043976,390.5
2026-W31,48,2eb31fe7-f906-4250-a416-2c557102a3b6,Oh So Speedy Pearl Couscous & Chickpea Minestrone,844.6462715105163,631.3,801.0562715105162,624.3
2026-W31,49,c0b7220c-c55f-4b72-857f-663ad3f3c1e4,Creamy Chickpea Korma,814.2925430210324,487.5,814.2925430210324,487.5
2026-W31,50,1c435e11-25da-4a12-ba1f-59819e9b276c,"Caramelised Onion, Cheddar and Roasted Pepper Tart",1121.414913957935,503.5,1040.614913957935,493.2324
2026-W31,51,195dd824-9750-4058-934c-496a0412f240,Hot & Spicy Halloumi and Chilli-Tomato Relish,873.3269598470363,641,795.9669598470363,630.56
2026-W31,52,e06e9447-e8e2-44e6-bcd0-8692e0891d5f,Classic Meat-Free Mince Spag Bol,687.8585086042065,503.9,608.4185086042064,491.9
2026-W31,53,ec243533-5e51-45ac-ab54-7cc8bd7cb119,Crispy Tofu Katsu Curry Tacos,983.7476099426386,733,969.1876099426387,729
2026-W31,54,1a519df3-74f3-41c7-8222-5041e408a766,Super Cheesy Burrata and Harissa Naanizza,1022.4665391969406,682.5,1014.7265391969406,680.5
2026-W31,55,f1630ea0-ddea-43fb-aac2-be9bbe46b477,Romesco Roasted Cauliflower Salad,624.5219885277246,610.4,454.3419885277246,590.3
2026-W31,56,8c499141-a561-41e2-ba2f-7ce6d61682c9,Cheesy Veggie Lentil Ragu Stuffed Pepper,571.7017208413001,680.3,502.0817208413001,671.8599999999999
2026-W31,57,46c574dc-0dce-4b1c-b17f-07ae9eb329c1,One Pot Ginger and Lime Chicken Noodle Soup,536.3288718929255,683.2,536.3288718929255,683.2
2026-W31,58,eb95396e-e6db-4a4e-9918-de91ea683f63,Quick Spicy Chicken and Pepper Bulgur,542.0650095602294,481.8,542.0650095602294,481.8
2026-W31,59,0a1a6477-f66f-4612-95fb-73f224336218,Chermoula Chicken and Warm Panzanella Pasta Salad,631.2141491395794,419.5,569.3341491395794,413.06
2026-W31,60,10da36d0-5fa5-487a-9880-62be40a8d753,Chilli Beef Burrito Bowl,625.9560229445507,697.1,618.2160229445507,695.1
2026-W31,61,5ad44ca3-bc8e-437b-bab2-ea80be753437,Baked Pork and Apple Meatballs,641.9694072657744,597.6,639.8194072657744,596.21
2026-W31,62,fd2b2a15-7415-435e-b14e-ef00d5c506f3,Hot Honey Spiced Chicken Thighs,637.189292543021,552.6,637.189292543021,552.6
2026-W31,63,64abcf15-c7b2-424c-a54f-b7c036fc12b0,Peri Peri Chicken in Creamy Spiced Ricotta Sauce,584.8470363288719,665.8,541.2570363288719,658.8
2026-W31,64,a6635b35-5d9b-40b4-8fd3-ed12d9cc4a7f,Cajun Spiced Basa and Parsley Dressing,448.6137667304015,479.3,352.3537667304015,469.2812
2026-W31,65,2298a4f4-bc22-40c1-8458-0c25a89d98c9,Pan-Fried Garlic Butter Chicken Thighs,800.4302103250478,604.9,734.6802103250478,597.4599999999999
2026-W31,66,d10e8990-57eb-46e2-baa6-70d23e256076,North Indian Inspired Beef and Spinach Curry,594.1682600382409,612,586.4282600382409,610
2026-W31,67,c08cde90-fb97-47a0-98c4-a9b08dfc848b,Fragrant Lamb Noodle Stir-Fry,553.0592734225621,477.8,553.0592734225621,477.8
2026-W31,68,207298d2-64c0-494c-a783-d79ed84e2e12,Chicken Gyros Inspired Bulgur Bowl,649.378585086042,507,515.798585086042,490.56
2026-W31,69,190f6c91-7cdc-427d-a1c4-611209a7d3b4,Protein-Packed Shredded Satay Chicken Noodles,776.7686424474188,512.8,776.7686424474188,512.8
2026-W31,70,4631a60d-2eaa-4053-a2d0-089315d8bb67,Chipotle Black Bean Enchiladas,768.8814531548757,546,700.9814531548757,538
2026-W31,71,0315412c-87fa-41fd-8155-9d8093eeb146,Korma Baked Basa and Chips,631.2141491395794,578.5,559.5141491395793,568.5
2026-W31,72,cd2c5287-e468-447c-9d84-fb9edb50e3d5,Curried Chicken Thigh Traybake,880.4971319311663,721.5,880.4971319311663,721.5
2026-W31,73,bf23059e-8205-419c-9372-b48427b1adcb,Loaded Beef Chilli Nachos,945.2676864244742,537,937.5276864244742,535
2026-W31,74,36b36377-2719-40d3-80ee-11508fbf5cc8,Crispy Serrano Caprese Bruschetta,483.0305927342256,416,412.5505927342256,407.34
2026-W31,75,73ff8594-e48c-4e0f-99d5-59cd0333ce13,Marry Me Chicken,606.1185468451242,626,583.8185468451243,620
2026-W31,76,fcf327e1-38a1-4a1c-a458-546a0077ad77,Chicken in Creamy Tarragon Sauce,548.2791586998088,601.3,548.2791586998088,601.3
2026-W31,77,8381211d-06d5-4704-9fd1-24d3ce873527,"Banging Bacon, Mustard and Mushroom Pie",624.5219885277246,718,523.7019885277246,700
2026-W31,78,1f0c7f2a-1a7e-4766-8082-87f8c9bd9956,Cheeseburger Inspired Beef Quesadillas Rapidas,961.0420650095602,493,891.4220650095602,484.56
2026-W31,79,a8a163a0-0a88-4811-b684-153d5862f6bf,Buffalo Style Chicken Salad,675.1912045889101,483.8,551.4312045889101,470.92
2026-W31,80,35de0a48-484b-4467-bb0c-2fe1ce676d6f,Cumberland Sausages in Mustard Cream Sauce,766.7304015296367,766.9,766.7304015296367,766.9
2026-W31,81,476b4b90-69f3-41f4-a213-daa9051c6bb5,Onion Bhaji Fritter Burger and Chips,808.7954110898661,709.8,727.9054110898661,686.91
2026-W31,82,78557cbf-3070-46b0-b641-7aa35e7808cf,Korma Spiced Paneer and Pepper Skewers,757.887189292543,510.5,757.887189292543,510.5
2026-W31,83,f7f03a2c-e73e-4b30-a571-d090b985eb49,Tex-Mex Style Beef Enchilada Inspired Lasagne,902.246653919694,656.5,764.366653919694,633.72
2026-W31,84,b7027dc6-d5f3-4297-b496-ba99881a2686,Crispy Bacon & Aubergine Parmigiana Inspired Salad,588.4321223709369,554,526.5521223709369,547.56
2026-W31,85,016b968f-15d9-4af4-a71c-562037c58b4c,Basa en Papillote and Sun-Dried Tomato Butter,523.6615678776291,546.5,380.2615678776291,526.5
2026-W31,86,e0157eb4-16c6-4cf5-bd2e-a984d78e1b0a,"Bangers, Mash and Leek & Chive Sauce",617.8298279158699,579.5,617.8298279158699,579.5
2026-W31,87,a898feed-cba3-4969-96a3-37e96633b04a,Pan-Fried Pork Steak and Mustard Tarragon Sauce,567.1606118546845,665.3,567.1606118546845,665.3
2026-W31,88,2ecf09c2-6381-4884-b6c8-0805c0ccc435,Beef Cheeseburger Loaded Jacket Potato,755.9751434034416,707,674.7451434034416,695.56
2026-W31,89,225e9e0c-5813-474a-89c2-52dd782b3b66,Spiced Halloumi Steaks and Hot Honey Sauce,835.3250478011472,490.8,658.1550478011472,467.36
2026-W31,90,95267e3f-9760-4237-9ca5-6041956288f1,Creamy Chicken à la Normande,614.0057361376673,591.9,527.7457361376673,577.9
2026-W31,91,fa0f2aeb-facd-4644-a26a-231c2f4012a9,"Chicken Katsu Curry, Jasmine Rice and Spring Rolls",924.4741873804971,788.3,924.4741873804971,787.63
2026-W31,92,17c86c60-678e-4b53-a0cc-c44cbaf5e43e,Ultimate Cheesy Lamb Shepherd's Pie,811.1854684512429,880.4,803.4454684512428,878.4
2026-W31,93,5cb19aba-6193-45b9-ae2d-f1f7dd446ca5,21 Day Aged Sirloin Steak in Black Garlic Butter,897.7055449330784,590.3,670.3755449330783,562.9799999999999
2026-W31,94,e1a92261-4c43-4bd5-978f-d3c6c984a697,Chilean Style 21 Day Aged Steak & Chorizo Loaded Chips,1270.3154875717016,952.2,1254.8354875717016,948.2
2026-W31,95,10a3e24c-0b32-4d00-9be8-f57ba03eeba3,Breaded Cornish Hake on Chorizo-Samphire Linguine,1000,735.3,847.11,716.2188
2026-W31,96,c7039c43-a9a6-4d1f-bc70-8a6a121bfe4b,Basil Pesto and Cream Cheese Salmon en Croute,1531.7877629063096,665.9,1495.9377629063097,660.9
2026-W31,97,a9b574dd-e523-4cbe-bfee-4c26c795bcf6,Sea Bream & King Prawns in a Tomato Butter Sauce,611.8546845124283,639,540.1546845124283,629
2026-W31,98,baac83dd-2749-41d2-a51e-f5381e65e043,South Carolina Style BBQ Popcorn Chicken,841.7782026768642,696.3,805.3782026768642,686.3
2026-W31,99,8954a13b-8b07-430c-9305-a05e0596b0e4,Crispy Bacon Beef Burger and Creamy Truffle Sauce,1196.2237093690248,671.1,1126.6037093690247,661.8299999999999
2026-W31,100,494ee3b1-a652-4a25-a644-2564f2e03343,Ultimate Fable Mushroom Veggie Lasagne,1587.476099426386,938.4,1485.3860994263862,920.18
2026-W32,1,598eaf98-2027-4201-b7e5-7f552c2c36f4,Family Favourite Tandoori Chicken Masala,761.472275334608,441.3,689.7722753346079,431.3
2026-W32,2,8ef30efe-dc42-4864-860f-55c225bcd6ee,Argentinian Style Cheesy Beef and Pork Empanadas,1178.059273422562,563.8,1174.189273422562,562.8
2026-W32,3,b76a2779-78fe-4811-b34a-3e2dd9b38dc2,Cosy Sausages in Mushroom Sauce,596.5583173996175,714,596.5583173996175,714
2026-W32,4,ad994729-f686-4260-b1c8-ec73f89e790b,"Chorizo, Pepper and Sweetcorn Naanizza",835.8030592734225,431,776.9330592734225,424.2776
2026-W32,5,40ecd8c4-3415-4909-af5e-46a9255a7b5c,Sweet and Sticky Chicken on Rice,810.2294455066922,695,786.4394455066922,688.56
2026-W32,6,603fc447-0d56-4b9c-8a9f-96b59169b61d,Mixed Bean Loaded Fries,748.0879541108986,873.5,672.5179541108987,862.5
2026-W32,7,f6d7e2a8-29bf-4c47-a967-b715c0337813,"Build Your Own: Fried Chicken Bao, Wedges and Salad",931.4053537284894,806.8,854.0453537284894,795.6899999999999
2026-W32,8,0cae114c-b54d-433b-9b0d-7c23c498f54c,Family Favourite Hoisin Beef Noodle Stir-Fry,651.2906309751434,457.8,651.2906309751434,457.8
2026-W32,9,9c371eb2-196f-46e5-a2eb-8691ec1e5638,Cheesy Peri Peri Chicken Tacos and Chips,799.2351816443594,640.2,791.4951816443594,638.2
2026-W32,10,62ee3956-d17c-41a5-96cc-70f6e53aeff7,Hot Honey Chicken Wings and Ranch Drizzle,788.7189292543021,592.8,719.0989292543021,584.3599999999999
2026-W32,11,3c7237ca-1655-4e90-b7c3-fcb4b291ae15,Pollo Guisado En Coco Y Aji Criollo,1009.7992351816443,854.5,944.0492351816443,847.06
2026-W32,12,a558b4a4-4e5b-467a-a776-1f0698b23f4c,Pork Steak and Chorrillana Style Sauce,552.1032504780114,569.3,472.66325047801143,557.3
2026-W32,13,a8ee55be-7cde-45c3-b7ec-82d6b8ed2c56,Chilean Chorrillana Inspired Beef Loaded Fries,921.6061185468451,886.5,875.1861185468451,879.28
2026-W32,14,2422433e-cd85-4dee-9469-d234f5772251,Brazilian Style Spiced Chorizo and Black Bean Tacos,923.9961759082217,573.3,829.5461759082217,560.3
2026-W32,15,02b2bf6e-7db1-4d02-bef8-0fc99b23e8de,Argentinian Humita Inspired Corn Empanadas,1075.5258126195029,525.7,985.3958126195029,510.70000000000005
2026-W32,16,89254f5e-e311-4844-8b4d-4d5c507c6c70,Spiced Chicken and Provençal Style Radish Salad,635.9942638623327,607,566.3742638623327,598.56
2026-W32,17,8e618384-7c18-4c3f-b28d-bc2e4941a7f5,Chorizo Elotes Style Loaded Corn on the Cob,643.8814531548757,588.8,609.0714531548756,584.5799999999999
2026-W32,18,1d9f5275-a4b5-48ff-98f2-59fdbca4c7ab,Spiced Chicken and Caramelised Onion Couscous Salad,696.7017208413001,469.3,627.0817208413001,460.86
2026-W32,19,07599303-efbb-48f0-8d97-ac68a0d1af0f,Chermoula Chicken and Sour Cherry Cabbage Bulgur,872.131931166348,557.5,872.131931166348,557.5
2026-W32,20,d0bd123d-b834-4bed-80cb-de0b39dfb93e,Miso Radish Rainbow Bowl,830.7839388145316,702.5,736.3339388145315,689.5
2026-W32,21,0f450150-9563-487c-95af-dec9dc16783e,Spicy Cajun Corn on the Cob Chowder,665.3919694072657,848.3,614.9819694072658,839.3
2026-W32,22,eda228cc-42c7-4ec2-9a00-7700b3d05cfe,21 Day Aged Rump Steak and Caesar Style Salad,588.1931166347993,485.8,588.1931166347993,485.8
2026-W32,23,ac076ac7-5052-4a8d-802d-a3e67ed9600d,Sriracha Pork Belly and Easy Sesame Fried Rice,778.4416826003824,507,682.3016826003824,495.8
2026-W32,24,b5f66bf1-8f43-4699-bc49-60ce649d43b9,Lamb Steak in Lemon-Garlic Butter,545.889101338432,541.9,474.18910133843207,531.9
2026-W32,25,e1d2eaa1-2767-471d-9b43-8e70bc85f0e4,Hot Honey Baked Salmon,785.8508604206501,499.5,655.9508604206501,482.1724
2026-W32,26,80efce6d-e4f7-4d86-a711-ff5225c1cb87,Lemon-Herb Salmon and Caramelised Onion Dauphinoise,966.5391969407266,674.3,889.1791969407266,663.8599999999999
2026-W32,27,94e97cd3-561f-4982-bfd3-eb4aa50e0698,"Lemon, Parsley and White Wine Moules Frites",643.4034416826004,659.3,573.7834416826004,650.8599999999999
2026-W32,28,e7f176c5-50bc-4daa-a139-7fb2118d2d2c,Brazilian Style Coconut Prawn Moqueca,543.2600382409178,503.3,535.5200382409178,501.3
2026-W32,29,fb54b732-2cc6-4962-b902-a5108d6479da,One Pan Gochujang Beef Udon,499.52198852772466,460,499.52198852772466,460
2026-W32,30,af5ca68f-dac8-4a82-90de-c7a9ff1b263d,Honey Garlic Chicken Loaded Naan,640.057361376673,504.5,640.057361376673,504.5
2026-W32,31,04e6ecef-62af-4429-b5b3-e49463a4bcd9,Super Quick Spicy Middle Eastern Style Chicken,965.3441682600383,581.8,893.6441682600382,571.8
2026-W32,32,0575fb39-b6a1-4768-9b87-00d9e7248fae,Easy Peasy Chipotle Pork and Veg Chilli,857.791586998088,534,857.791586998088,534
2026-W32,33,1fec859c-9fca-4baf-a47a-235f5a09e5ff,Easy Peasy Teriyaki Sambal Chicken,548.9961759082217,436.8,548.9961759082217,436.8
2026-W32,34,7665f6a7-ea0c-4ce1-8386-2088d1537605,Easy Peasy Pork and Mushroom Stir-Fry,670.1720841300191,361.3,666.3020841300191,360.3
2026-W32,35,9cb49ca5-6618-421c-9e26-d063550ce7c3,Cosy Sausage Traybake and Cheesy Wedges,661.3288718929253,701.9,661.3288718929253,701.9
2026-W32,36,88f528ca-4a40-47d8-9a16-57275c0ece2a,Fuss-Free Tandoori Inspired Chicken Traybake,776.7686424474188,693.5,737.2386424474188,689.3876
2026-W32,37,31bbb2f5-8066-4a95-bdc7-e3fb51d0a3dc,Indonesian Style Peanut Chicken Salad,632.4091778202677,512.1,632.4091778202677,512.1
2026-W32,38,be4b9223-6d94-40db-bc2e-99b2c9cf8297,Beef Cheeseburger Inspired Quesadillas,817.8776290630975,482.3,810.1376290630975,480.3
2026-W32,39,a88e549d-5a94-46be-a5c7-66d37e418aca,Brilliant Bacon Linguine Alfredo,820.9847036328872,353.9,820.9847036328872,353.9
2026-W32,40,2fc2f70e-8ed7-4106-a17b-7f808bcee668,Creamy Cajun Chicken Penne,698.6137667304015,493.8,690.8737667304015,491.8
2026-W32,41,57d8fe48-0463-4eff-bb35-72a8d3d9290c,Roasted Chicken Thighs and Cheesy Leek Sauce,787.7629063097514,657.9,787.7629063097514,657.9
2026-W32,42,a7228d40-7090-4abc-892b-4224e7aef8f1,One Pan Ginger Hoisin Pork Udon,588.6711281070745,410.5,588.6711281070745,410.5
2026-W32,43,1f9dbf40-af03-4243-bee3-71a1d17e7e50,Air Fryer Chettinad Style Spiced Chicken Skewers,812.1414913957934,599.5,804.4014913957934,597.5
2026-W32,44,60771a9f-d18a-442e-aa38-d014b340f774,Air Fryer Cheesy Mini Sausage Burritos and Wedges,1158.9388145315488,786.3,1158.9388145315488,786.3
2026-W32,45,ff59950f-2239-476d-af2f-4dcdb625efb0,Air Fryer Chermoula Beef Koftas,650.5736137667304,620,650.5736137667304,620
2026-W32,46,406eed57-6d7c-4384-be3c-3bd03f98dce2,Quick Roasted Broccoli Blue Cheese Salad,458.65200764818354,501,396.77200764818355,494.56
2026-W32,47,083a86a6-a067-4c2b-ae03-f48620c6aa12,Speedy Creamy Brazilian Style Chickpeas,665.6309751434034,646.3,665.6309751434034,646.3
2026-W32,48,94b4971f-6b67-4a83-8a6d-6610c8e69152,Creamy Gochujang Spinach & Ricotta Tortelloni,732.0745697896749,449.5,598.4945697896749,433.06
2026-W32,49,10a9b48f-de19-45c6-9572-c1c01053f10e,Double Cheese Harissa Pasta Bake,807.8393881453154,464,807.8393881453154,464
2026-W32,50,696fd0aa-83de-495b-ac52-3f92cf12a924,Mediterranean Style Avocado & Pepper Salad,622.3709369024856,551.4,497.7409369024856,536.7064
2026-W32,51,ae6f14b2-3093-452c-b6c8-10f8505ae30b,Glazed Halloumi and Veg Loaded Harissa Bulgur Bowl,897.944550669216,534.5,818.5045506692161,522.5
2026-W32,52,d2a153d7-959e-46c8-9106-e76330ad310e,"Creamy Sun-Dried Tomato, Spinach and Leek Penne",668.9770554493308,557.5,668.9770554493308,557.5
2026-W32,53,414687f3-422c-4b42-b563-443c5cb6b0b1,Korean Inspired Bulgogi Tofu Rice Bowl,703.1548757170171,642.5,684.7248757170172,636.67
2026-W32,54,655327ae-33dc-4988-a429-78f453406431,Meat-Free Mince Chilli non Carne Loaded Rice Bowl,954.8279158699809,824.5,911.2379158699808,817.5
2026-W32,55,c846720b-9684-4cb5-a82f-d4242b8d1a7b,Shimeji Mushroom Topped Egg Fried Rice,586.7590822179732,534.5,586.7590822179732,534.5
2026-W32,56,79c08ac8-ed7c-41f4-8656-8246a8247887,North Indian Style Roasted Cauliflower & Lentil Dal,439.05353728489484,583.5,435.18353728489484,582.5
2026-W32,57,eec42e7c-7ebe-456b-a6ae-43229ff45053,Easy Hoisin Chicken Noodles,520.5544933078394,401,520.5544933078394,401
2026-W32,58,e3da6f00-ec13-4879-8620-3e88da66b546,Sour Cherry Chicken on Jewelled Pearl Couscous,637.906309751434,590.2,637.906309751434,590.2
2026-W32,59,05697331-3540-4401-b52f-98d4828a21c6,Chipotle Chicken Fajita Traybake,497.37093690248565,521.3,497.37093690248565,521.3
2026-W32,60,7a773833-4ce9-46a2-85fe-7688d75d88ad,Speedy Middle Eastern Inspired Harissa Lamb,645.3154875717017,629.5,637.5754875717017,627.5
2026-W32,61,9f9d867f-0f1c-4f12-923f-57c5ca69170b,"Stovetop Bacon, Mushroom and White Wine Risotto",597.9923518164436,783.8,597.9923518164436,783.8
2026-W32,62,c9b1cb1a-7170-4da3-8401-b28e809b08fa,Caribbean Jerk Inspired Chicken Traybake,538.0019120458891,577.3,538.0019120458891,577.3
2026-W32,63,d1c84966-b197-471b-bdeb-659f4c6e0243,Roasted Chicken Breast in Hoisin Plum Sauce,615.9177820267686,700.5,536.4777820267686,688.5
2026-W32,64,d4bbd390-c357-41b4-9ee3-5c2e141445de,Central American Style Crumbed Barramundi,582.9349904397706,617.4,538.2449904397706,612.7447999999999
2026-W32,65,ea0e1510-82e7-4260-a6a1-e81ca24c048e,Spiced Chicken and Pepper Fajita Style Bowl,664.6749521988528,688.3,585.2349521988529,676.3
2026-W32,66,732e0c1e-1b38-4f4f-9538-9e24026f4309,Super Quick Easy Spaghetti Beef Ragu,731.8355640535373,470.9,724.0955640535373,468.9
2026-W32,67,dd81a195-0f1e-498d-b413-d379ed343d26,Quick Brazilian Style Roast Chicken and Chickpeas,695.0286806883365,713.3,615.5886806883366,701.3
2026-W32,68,118dd074-a2b8-4445-83c4-279e3e9553c4,Peri Peri Spiced Chicken and Chips,730.8795411089866,607.3,691.0495411089865,601.74
2026-W32,69,5e77e958-797c-4090-a718-c2fca4fd4b83,Pork Steak and Green Masala Braised Chickpeas,775.095602294455,574.5,731.505602294455,567.5
2026-W32,70,8c6b392c-028c-4ec2-80e6-0ad18a697c6b,Pesto Orzo and Roasted Chickpea Salad,830.3059273422562,386.5,768.4259273422562,380.06
2026-W32,71,eb5d9831-2f3e-4979-9c2e-149056cbf3fd,Korma Baked Basa and Chips,631.2141491395794,578.5,559.5141491395793,568.5
2026-W32,72,bf492e76-c23e-4d7c-a89f-1d7100787936,Curried Chicken Thigh Traybake,880.4971319311663,721.5,880.4971319311663,721.5
2026-W32,73,dde4f65c-268b-489d-be98-47436fa1aa9d,Loaded Beef Chilli Nachos,945.2676864244742,537,937.5276864244742,535
2026-W32,74,519494aa-194d-4344-af0c-34aeb4292fa2,Crispy Serrano Caprese Bruschetta,483.0305927342256,416,412.5505927342256,407.34
2026-W32,75,a3cada52-cc04-49e7-a4fe-ec9461713c32,Marry Me Chicken,606.1185468451242,626,583.8185468451243,620
2026-W32,76,d7b80c34-45d8-41b2-9e7e-b53c3b6dc869,Chicken in Creamy Tarragon Sauce,548.2791586998088,601.3,548.2791586998088,601.3
2026-W32,77,08f971f1-4b97-4340-bbcc-62a2db4e5591,"Banging Bacon, Mustard and Mushroom Pie",624.5219885277246,718,523.7019885277246,700
2026-W32,78,97a94692-a5ab-4913-9ed3-8cc9eeea4a3b,Cheeseburger Inspired Beef Quesadillas Rapidas,961.0420650095602,493,891.4220650095602,484.56
2026-W32,79,9f3018e6-6e7f-4a8c-8869-db7046830e7d,Buffalo Style Chicken Salad,675.1912045889101,483.8,551.4312045889101,470.92
2026-W32,80,7e9d3598-3240-4440-9cc5-58df8ae32ffd,Cumberland Sausages in Mustard Cream Sauce,766.7304015296367,766.9,766.7304015296367,766.9
2026-W32,81,5612577f-933d-4088-9484-3ce9d55c8940,Onion Bhaji Fritter Burger and Chips,808.7954110898661,709.8,727.9054110898661,686.91
2026-W32,82,9f0e0e1b-fe07-4a77-9408-4c72fc6ca352,Korma Spiced Paneer and Pepper Skewers,757.887189292543,510.5,757.887189292543,510.5
2026-W32,83,d317a439-046a-40fb-82ee-d9c057abb036,Tex-Mex Style Beef Enchilada Inspired Lasagne,902.246653919694,656.5,764.366653919694,633.72
2026-W32,84,d7e5ab5a-b361-498a-8020-3498a3fb3e78,Crispy Bacon & Aubergine Parmigiana Inspired Salad,588.4321223709369,554,526.5521223709369,547.56
2026-W32,85,c63db377-a916-485d-b2f1-8181c20c733a,Basa en Papillote and Sun-Dried Tomato Butter,523.6615678776291,546.5,380.2615678776291,526.5
2026-W32,86,abf1124d-602c-4bba-bd93-ee32e19bdcef,"Bangers, Mash and Leek & Chive Sauce",617.8298279158699,579.5,617.8298279158699,579.5
2026-W32,87,fb697387-4c1a-4ba7-ad42-98e1a08bdef2,Pan-Fried Pork Steak and Mustard Tarragon Sauce,567.1606118546845,665.3,567.1606118546845,665.3
2026-W32,88,13538442-b435-4d53-a0f8-c18e73230938,Beef Cheeseburger Loaded Jacket Potato,755.9751434034416,707,674.7451434034416,695.56
2026-W32,89,6b0c799a-1f39-441e-9565-53d58fa8cb4a,Spiced Halloumi Steaks and Hot Honey Sauce,835.3250478011472,490.8,658.1550478011472,467.36
2026-W32,90,bcc6d9a8-0ecb-4d69-beb8-73dc08765626,Creamy Chicken à la Normande,614.0057361376673,591.9,527.7457361376673,577.9
2026-W32,91,4b3a7e86-7771-4539-b4cb-416fd1c8ec6e,"Creamy Orkney Crab, Samphire and King Prawn Linguine",748.5659655831739,489.5,748.5659655831739,489.5
2026-W32,92,74ed0bf3-4eb8-437f-a4ed-487a9e329dc8,21 Day Aged Sirloin Steak and Creamy Tarragon Sauce,809.5124282982791,601.6,809.5124282982791,601.6
2026-W32,93,eca24441-5fca-44fa-b0f4-2554dc8d788e,Chipotle Pulled Beef Tacos and Charred Corn Salsa,930.9273422562142,653.5,869.0473422562142,647.06
2026-W32,94,3b514480-755a-4477-bf86-da963870efd0,Lamb Steak and Truffled Parmigiano Reggiano Sauce,628.1070745697897,614,556.4070745697896,604
2026-W32,95,f297212e-06cf-4784-98b6-0188b16a34eb,"Chicken, King Prawn and Chorizo Tapas",965.1051625239005,816.3,705.9751625239005,787.54
2026-W32,96,153029e5-7edb-4fd4-bf3d-9330e9ed7950,Sesame Honey Roasted Duck Breast,670.889101338432,450,670.889101338432,450
2026-W32,97,00d83bca-0ffc-47c9-8781-e3c464a17c4f,Serrano Ham Wrapped Chicken and Truffle Sauce,740.6787762906309,661.9,740.6787762906309,661.9
2026-W32,98,6af9d9a9-95df-44eb-8c5a-24b2a2051756,Greek Style Chicken and Halloumi Souvlaki,1483.0305927342256,876,1475.2905927342256,874
2026-W32,99,bb72a901-964a-42f7-9607-0c28cc5dbb10,King Prawn Topped Sea Bream and Mango Salsa,548.0401529636711,705,486.16015296367107,698.56
2026-W32,100,5b4f5524-29b9-48be-bcbf-24138fa423f9,Ultimate Creamy Truffle Mushroom & Goat's Cheese Linguine,1020.793499043977,466.5,958.913499043977,460.06
2026-W33,1,6a929ecd-5410-41a5-9152-1e5a7cca41d7,Indonesian Style Coconut Chicken Curry,635.755258126195,593,628.015258126195,591
2026-W33,2,b50ea368-6cb1-4b75-909a-ff3444b53ee2,Beef and Pork Hachis Parmentier,657.7437858508604,630.5,650.0037858508604,628.5
